FILENAME;\Hard Disk2\Result\yeast_20180629_140317.csv
PROTOCOL;yeast
FILE_VERSION;3.3;
DATE START;2018-06-29;14:03:04
DATE END;2018-07-02;13:52:01;;Last Reading;224;Timestamp;260210432                      
DEVICE;BL063-CX_0FFE42
USER;fabian;COMMENT;no comment available
PLATETYPE;MTP-48-Flowerplate;LOT;UNKOWN
MTP ROWS;6
MTP COLUMNS;8
FILTERSETS;3;REFERENCE_MODE;2;MULTI_PMT;1;

FILTERSET;FILTERNAME;EX [nm];EM [nm];LAYOUT;FILTERNR;GAIN;PHASESTATISTICSSIGMA;SIGNALQUALITYTOLERANCE;REFERENCE VALUE;EM2 [nm];GAIN2;PROCESS PARAMETER
C216;B03;X11;;1;69.00555;14.77;0.0;0.00;31.40;87.56;11.92;0.00;
C216;B02;X10;;1;69.00751;17.33;0.0;0.00;31.40;86.45;11.94;0.00;
C216;B01;X9;;1;69.00952;15.82;0.0;0.00;31.40;84.93;12.00;0.00;
C216;C01;X17;;1;69.01153;16.42;0.0;0.00;31.40;83.91;12.01;0.00;
C216;C02;X18;;1;69.01354;18.29;0.0;0.00;31.40;82.75;12.02;0.00;
C216;C03;X19;;1;69.01558;14.97;0.0;0.00;31.40;81.83;12.09;0.00;
C216;C04;X20;;1;69.01761;17.15;0.0;0.00;31.40;80.93;12.11;0.00;
C216;C05;X21;;1;69.01959;13.55;0.0;0.00;31.40;80.28;12.12;0.00;
C216;C06;X22;;1;69.02156;15.22;0.0;0.00;31.40;79.65;12.18;0.00;
C216;C07;X23;;1;69.02352;14.51;0.0;0.00;31.40;78.85;12.19;0.00;
C216;C08;X24;;1;69.02551;15.94;0.0;0.00;31.40;78.39;12.22;0.00;
C216;D08;X32;;1;69.02759;16.04;0.0;0.00;31.40;77.68;12.28;0.00;
C216;D07;X31;;1;69.02959;12.66;0.0;0.00;31.40;77.23;12.29;0.00;
C216;D06;X30;;1;69.03157;16.15;0.0;0.00;31.30;76.76;12.29;0.00;
C216;D05;X29;;1;69.03353;12.91;0.0;0.00;31.30;76.51;12.31;0.00;
C216;D04;X28;;1;69.03552;17.98;0.0;0.00;31.30;76.18;12.29;0.00;
C216;D03;X27;;1;69.03753;15.22;0.0;0.00;31.30;75.92;12.37;0.00;
C216;D02;X26;;1;69.03958;19.52;0.0;0.00;31.20;75.72;12.38;0.00;
C216;D01;X25;;1;69.04162;16.25;0.0;0.00;31.20;75.53;12.40;0.00;
C216;E01;X33;;1;69.04375;15.66;0.0;0.00;31.20;75.41;12.39;0.00;
C216;E02;X34;;1;69.04572;18.59;0.0;0.00;31.20;75.37;12.41;0.00;
C216;E03;X35;;1;69.04769;14.96;0.0;0.00;31.20;75.15;12.41;0.00;
C216;E04;X36;;1;69.04974;17.99;0.0;0.00;31.20;75.08;12.47;0.00;
C216;E05;X37;;1;69.05172;13.16;0.0;0.00;31.10;75.02;12.48;0.00;
C216;E06;X38;;1;69.05371;16.24;0.0;0.00;31.10;74.95;12.47;0.00;
C216;E07;X39;;1;69.05572;13.33;0.0;0.00;31.10;75.02;12.47;0.00;
C216;E08;X40;;1;69.05772;15.96;0.0;0.00;31.10;75.02;12.49;0.00;
C216;F08;X48;;1;69.05971;15.10;0.0;0.00;31.10;75.00;12.49;0.00;
C216;F07;X47;;1;69.06174;12.71;0.0;0.00;31.00;75.00;12.49;0.00;
C216;F06;X46;;1;69.06377;15.33;0.0;0.00;31.00;74.81;12.50;0.00;
C216;F05;X45;;1;69.06577;12.61;0.0;0.00;31.00;74.81;12.49;0.00;
C216;F04;X44;;1;69.06776;18.79;0.0;0.00;31.00;74.81;12.56;0.00;
C216;F03;X43;;1;69.06971;14.47;0.0;0.00;31.00;74.81;12.50;0.00;
C216;F02;X42;;1;69.07172;17.02;0.0;0.00;31.00;74.75;12.49;0.00;
C216;F01;X41;;1;69.07372;14.59;0.0;0.00;31.00;74.81;12.50;0.00;
R;;;;2;69.07947;95.20;0.0;31.48;30.90;75.02;12.50;0.00;test measure for referencing with gain 22 and 9
C216;A01;X1;;2;69.08488;64.39;0.0;0.00;30.90;75.29;12.56;0.00;
C216;A02;X2;;2;69.08688;68.11;0.0;0.00;30.90;75.31;12.57;0.00;
C216;A03;X3;;2;69.08891;64.74;0.0;0.00;30.90;75.49;12.57;0.00;
C216;A04;X4;;2;69.09088;68.63;0.0;0.00;30.90;75.47;12.59;0.00;
C216;A05;X5;;2;69.09286;51.74;0.0;0.00;30.90;75.60;12.57;0.00;
C216;A06;X6;;2;69.09485;61.93;0.0;0.00;30.90;75.79;12.58;0.00;
C216;A07;X7;;2;69.09685;51.44;0.0;0.00;30.90;77.28;12.56;0.00;
C216;A08;X8;;2;69.09883;68.52;0.0;0.00;31.00;80.79;12.57;0.00;
C216;B08;X16;;2;69.10082;79.47;0.0;0.00;31.10;83.84;12.56;0.00;
C216;B07;X15;;2;69.10280;57.01;0.0;0.00;31.20;87.51;12.49;0.00;
C216;B06;X14;;2;69.10482;64.55;0.0;0.00;31.40;89.89;12.41;0.00;
C216;B05;X13;;2;69.10685;55.69;0.0;0.00;31.50;92.35;12.32;0.00;
C216;B04;X12;;2;69.10886;73.74;0.0;0.00;31.70;93.92;12.29;0.00;
C216;B03;X11;;2;69.11085;64.15;0.0;0.00;31.90;95.40;12.20;0.00;
C216;B02;X10;;2;69.11285;74.71;0.0;0.00;32.10;96.66;12.12;0.00;
C216;B01;X9;;2;69.11483;67.92;0.0;0.00;32.30;97.29;12.04;0.00;
C216;C01;X17;;2;69.11684;71.10;0.0;0.00;32.40;97.75;11.94;0.00;
C216;C02;X18;;2;69.11883;79.20;0.0;0.00;32.60;98.08;11.93;0.00;
C216;C03;X19;;2;69.12086;64.76;0.0;0.00;32.80;98.21;11.91;0.00;
C216;C04;X20;;2;69.12287;74.16;0.0;0.00;32.90;98.36;11.83;0.00;
C216;C05;X21;;2;69.12487;58.56;0.0;0.00;33.10;98.47;11.81;0.00;
C216;C06;X22;;2;69.12689;66.21;0.0;0.00;33.20;98.59;11.74;0.00;
C216;C07;X23;;2;69.12894;62.44;0.0;0.00;33.30;98.67;11.72;0.00;
C216;C08;X24;;2;69.13092;69.37;0.0;0.00;33.40;98.73;11.64;0.00;
C216;D08;X32;;2;69.13300;69.94;0.0;0.00;33.60;98.60;11.65;0.00;
C216;D07;X31;;2;69.13496;54.64;0.0;0.00;33.70;98.76;11.56;0.00;
C216;D06;X30;;2;69.13699;69.86;0.0;0.00;33.80;98.67;11.56;0.00;
C216;D05;X29;;2;69.13902;55.89;0.0;0.00;33.90;98.68;11.55;0.00;
C216;D04;X28;;2;69.14102;77.88;0.0;0.00;33.90;98.73;11.53;0.00;
C216;D03;X27;;2;69.14301;65.76;0.0;0.00;34.00;98.80;11.46;0.00;
C216;D02;X26;;2;69.14500;83.82;0.0;0.00;34.10;98.73;11.46;0.00;
C216;D01;X25;;2;69.14698;70.14;0.0;0.00;34.00;98.86;11.46;0.00;
C216;E01;X33;;2;69.14901;68.01;0.0;0.00;33.90;98.92;11.46;0.00;
C216;E02;X34;;2;69.15105;80.17;0.0;0.00;33.60;99.07;11.45;0.00;
C216;E03;X35;;2;69.15309;65.19;0.0;0.00;33.30;98.87;11.46;0.00;
C216;E04;X36;;2;69.15505;78.09;0.0;0.00;33.10;98.55;11.53;0.00;
C216;E05;X37;;2;69.15717;57.51;0.0;0.00;32.80;97.84;11.54;0.00;
C216;E06;X38;;2;69.15916;70.51;0.0;0.00;32.60;97.36;11.55;0.00;
C216;E07;X39;;2;69.16115;58.11;0.0;0.00;32.40;96.60;11.56;0.00;
C216;E08;X40;;2;69.16319;69.49;0.0;0.00;32.30;95.96;11.63;0.00;
C216;F08;X48;;2;69.16517;65.60;0.0;0.00;32.10;95.08;11.72;0.00;
C216;F07;X47;;2;69.16715;55.57;0.0;0.00;31.90;94.25;11.74;0.00;
C216;F06;X46;;2;69.16914;66.43;0.0;0.00;31.80;92.82;11.74;0.00;
C216;F05;X45;;2;69.17117;54.67;0.0;0.00;31.70;91.58;11.82;0.00;
C216;F04;X44;;2;69.17322;81.26;0.0;0.00;31.60;89.89;11.84;0.00;
C216;F03;X43;;2;69.17520;62.74;0.0;0.00;31.60;88.66;11.85;0.00;
C216;F02;X42;;2;69.17718;73.26;0.0;0.00;31.60;86.97;11.91;0.00;
C216;F01;X41;;2;69.17919;63.37;0.0;0.00;31.60;85.53;11.94;0.00;
R;;;;3;69.18655;94.45;0.0;30.93;31.60;81.63;12.09;0.00;test measure for referencing with gain 22 and 9
C216;A01;X1;;3;69.19390;212.20;0.0;0.00;31.40;78.66;12.19;0.00;
C216;A02;X2;;3;69.19595;225.01;0.0;0.00;31.40;77.95;12.21;0.00;
C216;A03;X3;;3;69.19797;215.37;0.0;0.00;31.40;77.23;12.28;0.00;
C216;A04;X4;;3;69.19996;227.02;0.0;0.00;31.40;76.84;12.29;0.00;
C216;A05;X5;;3;69.20193;172.19;0.0;0.00;31.40;76.39;12.28;0.00;
C216;A06;X6;;3;69.20393;204.60;0.0;0.00;31.40;76.06;12.30;0.00;
C216;A07;X7;;3;69.20592;171.06;0.0;0.00;31.40;75.73;12.31;0.00;
C216;A08;X8;;3;69.20794;225.89;0.0;0.00;31.40;75.47;12.37;0.00;
C216;B08;X16;;3;69.21004;266.30;0.0;0.00;31.30;75.28;12.38;0.00;
C216;B07;X15;;3;69.21201;188.36;0.0;0.00;31.30;75.14;12.38;0.00;
C216;B06;X14;;3;69.21400;213.98;0.0;0.00;31.30;74.95;12.38;0.00;
C216;B05;X13;;3;69.21601;186.37;0.0;0.00;31.30;74.75;12.39;0.00;
C216;B04;X12;;3;69.21799;244.49;0.0;0.00;31.20;74.76;12.40;0.00;
C216;B03;X11;;3;69.21996;212.33;0.0;0.00;31.20;74.76;12.40;0.00;
C216;B02;X10;;3;69.22195;247.47;0.0;0.00;31.20;74.74;12.47;0.00;
C216;B01;X9;;3;69.22394;224.81;0.0;0.00;31.20;74.56;12.40;0.00;
C216;C01;X17;;3;69.22597;236.28;0.0;0.00;31.10;74.60;12.47;0.00;
C216;C02;X18;;3;69.22798;262.22;0.0;0.00;31.10;74.56;12.46;0.00;
C216;C03;X19;;3;69.23000;214.63;0.0;0.00;31.10;74.49;12.47;0.00;
C216;C04;X20;;3;69.23197;245.11;0.0;0.00;31.10;74.30;12.48;0.00;
C216;C05;X21;;3;69.23393;195.05;0.0;0.00;31.10;74.37;12.49;0.00;
C216;C06;X22;;3;69.23592;217.96;0.0;0.00;31.10;74.42;12.47;0.00;
C216;C07;X23;;3;69.23789;209.41;0.0;0.00;31.10;74.55;12.49;0.00;
C216;C08;X24;;3;69.23991;228.61;0.0;0.00;31.10;74.62;12.49;0.00;
C216;D08;X32;;3;69.24190;230.03;0.0;0.00;31.10;74.69;12.50;0.00;
C216;D07;X31;;3;69.24390;182.81;0.0;0.00;31.10;74.77;12.48;0.00;
C216;D06;X30;;3;69.24586;230.98;0.0;0.00;31.10;74.77;12.49;0.00;
C216;D05;X29;;3;69.24788;185.20;0.0;0.00;31.00;74.80;12.49;0.00;
C216;D04;X28;;3;69.24988;256.65;0.0;0.00;31.00;74.76;12.50;0.00;
C216;D03;X27;;3;69.25189;217.12;0.0;0.00;31.00;74.80;12.50;0.00;
C216;D02;X26;;3;69.25390;279.12;0.0;0.00;31.00;74.77;12.50;0.00;
C216;D01;X25;;3;69.25594;231.90;0.0;0.00;31.00;74.90;12.50;0.00;
C216;E01;X33;;3;69.25807;224.27;0.0;0.00;31.00;74.88;12.50;0.00;
C216;E02;X34;;3;69.26003;265.37;0.0;0.00;31.00;74.90;12.50;0.00;
C216;E03;X35;;3;69.26203;215.72;0.0;0.00;30.90;74.96;12.57;0.00;
C216;E04;X36;;3;69.26404;257.69;0.0;0.00;30.90;75.02;12.56;0.00;
C216;E05;X37;;3;69.26604;191.16;0.0;0.00;30.90;75.02;12.57;0.00;
C216;E06;X38;;3;69.26804;233.74;0.0;0.00;31.00;76.62;12.57;0.00;
C216;E07;X39;;3;69.27005;192.03;0.0;0.00;31.00;79.18;12.56;0.00;
C216;E08;X40;;3;69.27207;229.72;0.0;0.00;31.10;83.11;12.49;0.00;
C216;F08;X48;;3;69.27413;216.75;0.0;0.00;31.30;85.98;12.47;0.00;
C216;F07;X47;;3;69.27614;183.75;0.0;0.00;31.40;89.29;12.40;0.00;
C216;F06;X46;;3;69.27819;221.03;0.0;0.00;31.60;91.32;12.31;0.00;
C216;F05;X45;;3;69.28017;181.94;0.0;0.00;31.70;93.98;12.28;0.00;
C216;F04;X44;;3;69.28220;268.54;0.0;0.00;31.90;95.08;12.20;0.00;
C216;F03;X43;;3;69.28419;207.38;0.0;0.00;32.10;96.33;12.12;0.00;
C216;F02;X42;;3;69.28625;243.03;0.0;0.00;32.30;97.10;12.09;0.00;
C216;F01;X41;;3;69.28825;210.04;0.0;0.00;32.40;97.75;12.02;0.00;
R;;;;1;69.29761;92.83;0.0;30.74;33.20;98.72;11.81;0.00;test measure for referencing with gain 22 and 9
C217;A01;X1;;1;69.30077;14.88;0.0;0.00;33.30;98.72;11.73;0.00;
C217;A02;X2;;1;69.30280;15.81;0.0;0.00;33.40;98.81;11.66;0.00;
C217;A03;X3;;1;69.30476;15.05;0.0;0.00;33.60;98.67;11.64;0.00;
C217;A04;X4;;1;69.30675;15.92;0.0;0.00;33.70;98.80;11.63;0.00;
C217;A05;X5;;1;69.30885;12.03;0.0;0.00;33.80;98.90;11.57;0.00;
C217;A06;X6;;1;69.31085;14.32;0.0;0.00;33.90;98.74;11.56;0.00;
C217;A07;X7;;1;69.31284;11.94;0.0;0.00;33.90;98.91;11.54;0.00;
C217;A08;X8;;1;69.31491;15.93;0.0;0.00;34.00;98.93;11.47;0.00;
C217;B08;X16;;1;69.31710;18.50;0.0;0.00;34.10;98.92;11.46;0.00;
C217;B07;X15;;1;69.31909;13.21;0.0;0.00;34.00;99.06;11.45;0.00;
C217;B06;X14;;1;69.32108;15.02;0.0;0.00;33.80;99.05;11.44;0.00;
C217;B05;X13;;1;69.32307;13.01;0.0;0.00;33.60;99.05;11.45;0.00;
C217;B04;X12;;1;69.32505;17.15;0.0;0.00;33.30;98.68;11.46;0.00;
C217;B03;X11;;1;69.32706;14.89;0.0;0.00;33.00;98.15;11.48;0.00;
C217;B02;X10;;1;69.32903;17.27;0.0;0.00;32.80;97.61;11.54;0.00;
C217;B01;X9;;1;69.33107;15.87;0.0;0.00;32.60;96.85;11.56;0.00;
C217;C01;X17;;1;69.33316;16.39;0.0;0.00;32.40;95.99;11.56;0.00;
C217;C02;X18;;1;69.33524;18.53;0.0;0.00;32.20;95.29;11.65;0.00;
C217;C03;X19;;1;69.33722;15.07;0.0;0.00;32.10;94.12;11.73;0.00;
C217;C04;X20;;1;69.33923;17.17;0.0;0.00;31.90;93.08;11.74;0.00;
C217;C05;X21;;1;69.34120;13.64;0.0;0.00;31.80;91.40;11.75;0.00;
C217;C06;X22;;1;69.34319;15.31;0.0;0.00;31.70;90.14;11.82;0.00;
C217;C07;X23;;1;69.34518;14.60;0.0;0.00;31.60;88.59;11.84;0.00;
C217;C08;X24;;1;69.34723;16.06;0.0;0.00;31.60;86.96;11.90;0.00;
C217;D08;X32;;1;69.34929;16.18;0.0;0.00;31.60;85.41;11.93;0.00;
C217;D07;X31;;1;69.35128;12.69;0.0;0.00;31.60;84.30;11.93;0.00;
C217;D06;X30;;1;69.35337;16.18;0.0;0.00;31.60;83.20;12.01;0.00;
C217;D05;X29;;1;69.35535;12.97;0.0;0.00;31.60;82.36;12.01;0.00;
C217;D04;X28;;1;69.35735;18.04;0.0;0.00;31.60;81.38;12.09;0.00;
C217;D03;X27;;1;69.35931;15.22;0.0;0.00;31.60;80.60;12.10;0.00;
C217;D02;X26;;1;69.36134;19.58;0.0;0.00;31.60;79.70;12.12;0.00;
C217;D01;X25;;1;69.36333;16.29;0.0;0.00;31.60;78.90;12.18;0.00;
C217;E01;X33;;1;69.36544;15.68;0.0;0.00;31.60;78.12;12.15;0.00;
C217;E02;X34;;1;69.36742;18.67;0.0;0.00;31.60;77.67;12.21;0.00;
C217;E03;X35;;1;69.36941;15.08;0.0;0.00;31.50;77.15;12.22;0.00;
C217;E04;X36;;1;69.37141;18.05;0.0;0.00;31.50;76.89;12.28;0.00;
C217;E05;X37;;1;69.37351;13.31;0.0;0.00;31.50;76.31;12.28;0.00;
C217;E06;X38;;1;69.37555;16.36;0.0;0.00;31.40;76.04;12.30;0.00;
C217;E07;X39;;1;69.37759;13.52;0.0;0.00;31.40;75.65;12.31;0.00;
C217;E08;X40;;1;69.37960;16.08;0.0;0.00;31.40;75.39;12.37;0.00;
C217;F08;X48;;1;69.38162;15.20;0.0;0.00;31.40;75.07;12.38;0.00;
C217;F07;X47;;1;69.38370;12.82;0.0;0.00;31.40;75.01;12.38;0.00;
C217;F06;X46;;1;69.38569;15.45;0.0;0.00;31.40;74.81;12.39;0.00;
C217;F05;X45;;1;69.38766;12.64;0.0;0.00;31.30;74.75;12.39;0.00;
C217;F04;X44;;1;69.38971;18.81;0.0;0.00;31.30;74.81;12.40;0.00;
C217;F03;X43;;1;69.39174;14.54;0.0;0.00;31.30;74.85;12.40;0.00;
C217;F02;X42;;1;69.39375;16.99;0.0;0.00;31.30;75.00;12.40;0.00;
C217;F01;X41;;1;69.39572;14.71;0.0;0.00;31.30;75.13;12.47;0.00;
R;;;;2;69.40132;94.26;0.0;31.14;31.30;77.60;12.47;0.00;test measure for referencing with gain 22 and 9
C217;A01;X1;;2;69.40668;64.00;0.0;0.00;31.50;86.18;12.39;0.00;
C217;A02;X2;;2;69.40882;68.04;0.0;0.00;31.60;89.45;12.31;0.00;
C217;A03;X3;;2;69.41084;65.22;0.0;0.00;31.80;92.07;12.30;0.00;
C217;A04;X4;;2;69.41287;68.75;0.0;0.00;31.90;94.05;12.21;0.00;
C217;A05;X5;;2;69.41492;52.06;0.0;0.00;32.10;95.60;12.12;0.00;
C217;A06;X6;;2;69.41693;62.02;0.0;0.00;32.30;96.47;12.11;0.00;
C217;A07;X7;;2;69.41894;51.68;0.0;0.00;32.40;97.44;12.01;0.00;
C217;A08;X8;;2;69.42107;68.56;0.0;0.00;32.60;97.76;11.93;0.00;
C217;B08;X16;;2;69.42307;79.48;0.0;0.00;32.80;98.21;11.90;0.00;
C217;B07;X15;;2;69.42504;57.07;0.0;0.00;33.00;98.34;11.85;0.00;
C217;B06;X14;;2;69.42702;64.92;0.0;0.00;33.10;98.54;11.81;0.00;
C217;B05;X13;;2;69.42902;56.23;0.0;0.00;33.30;98.61;11.75;0.00;
C217;B04;X12;;2;69.43105;73.83;0.0;0.00;33.40;98.81;11.74;0.00;
C217;B03;X11;;2;69.43308;64.26;0.0;0.00;33.50;98.74;11.65;0.00;
C217;B02;X10;;2;69.43515;74.74;0.0;0.00;33.60;98.93;11.64;0.00;
C217;B01;X9;;2;69.43719;67.95;0.0;0.00;33.80;98.87;11.57;0.00;
C217;C01;X17;;2;69.43921;71.07;0.0;0.00;33.80;98.86;11.56;0.00;
C217;C02;X18;;2;69.44129;80.12;0.0;0.00;33.90;98.92;11.56;0.00;
C217;C03;X19;;2;69.44337;64.76;0.0;0.00;34.00;98.87;11.54;0.00;
C217;C04;X20;;2;69.44540;74.11;0.0;0.00;34.10;99.01;11.53;0.00;
C217;C05;X21;;2;69.44735;58.97;0.0;0.00;34.20;99.07;11.47;0.00;
C217;C06;X22;;2;69.44947;66.28;0.0;0.00;34.30;98.92;11.44;0.00;
C217;C07;X23;;2;69.45146;63.09;0.0;0.00;34.30;98.99;11.44;0.00;
C217;C08;X24;;2;69.45345;69.66;0.0;0.00;34.20;98.99;11.38;0.00;
C217;D08;X32;;2;69.45544;69.90;0.0;0.00;34.00;99.10;11.38;0.00;
C217;D07;X31;;2;69.45743;55.24;0.0;0.00;33.80;99.14;11.44;0.00;
C217;D06;X30;;2;69.45940;70.12;0.0;0.00;33.50;98.74;11.44;0.00;
C217;D05;X29;;2;69.46137;56.43;0.0;0.00;33.30;98.41;11.45;0.00;
C217;D04;X28;;2;69.46336;78.12;0.0;0.00;33.00;97.76;11.47;0.00;
C217;D03;X27;;2;69.46534;65.91;0.0;0.00;32.80;97.11;11.54;0.00;
C217;D02;X26;;2;69.46732;84.40;0.0;0.00;32.60;96.34;11.56;0.00;
C217;D01;X25;;2;69.46931;71.05;0.0;0.00;32.40;95.75;11.63;0.00;
C217;E01;X33;;2;69.47141;67.40;0.0;0.00;32.30;94.76;11.65;0.00;
C217;E02;X34;;2;69.47342;80.52;0.0;0.00;32.10;93.79;11.72;0.00;
C217;E03;X35;;2;69.47540;65.17;0.0;0.00;32.00;92.29;11.73;0.00;
C217;E04;X36;;2;69.47736;78.12;0.0;0.00;31.90;90.92;11.74;0.00;
C217;E05;X37;;2;69.47936;58.01;0.0;0.00;31.80;89.14;11.82;0.00;
C217;E06;X38;;2;69.48137;71.09;0.0;0.00;31.80;87.87;11.84;0.00;
C217;E07;X39;;2;69.48336;58.06;0.0;0.00;31.80;86.45;11.91;0.00;
C217;E08;X40;;2;69.48533;69.52;0.0;0.00;31.80;85.27;11.91;0.00;
C217;F08;X48;;2;69.48740;65.97;0.0;0.00;31.80;84.07;11.94;0.00;
C217;F07;X47;;2;69.48937;55.24;0.0;0.00;31.80;83.33;12.00;0.00;
C217;F06;X46;;2;69.49138;66.72;0.0;0.00;31.80;82.65;12.02;0.00;
C217;F05;X45;;2;69.49335;54.96;0.0;0.00;31.80;81.64;12.03;0.00;
C217;F04;X44;;2;69.49537;81.32;0.0;0.00;31.80;80.92;12.10;0.00;
C217;F03;X43;;2;69.49740;62.65;0.0;0.00;31.80;79.81;12.10;0.00;
C217;F02;X42;;2;69.49943;73.17;0.0;0.00;31.80;79.27;12.12;0.00;
C217;F01;X41;;2;69.50143;63.45;0.0;0.00;31.70;78.39;12.20;0.00;
R;;;;3;69.50868;95.26;0.0;31.40;31.70;76.95;12.29;0.00;test measure for referencing with gain 22 and 9
C217;A01;X1;;3;69.51593;212.33;0.0;0.00;31.60;75.73;12.31;0.00;
C217;A02;X2;;3;69.51801;224.84;0.0;0.00;31.50;75.53;12.31;0.00;
C217;A03;X3;;3;69.52000;215.80;0.0;0.00;31.50;75.47;12.38;0.00;
C217;A04;X4;;3;69.52200;227.32;0.0;0.00;31.50;75.27;12.39;0.00;
C217;A05;X5;;3;69.52409;171.65;0.0;0.00;31.50;75.20;12.39;0.00;
C217;A06;X6;;3;69.52612;204.90;0.0;0.00;31.40;75.02;12.40;0.00;
C217;A07;X7;;3;69.52811;171.01;0.0;0.00;31.40;75.02;12.39;0.00;
C217;A08;X8;;3;69.53010;226.76;0.0;0.00;31.40;74.81;12.40;0.00;
C217;B08;X16;;3;69.53212;262.13;0.0;0.00;31.40;74.81;12.40;0.00;
C217;B07;X15;;3;69.53412;189.40;0.0;0.00;31.40;74.75;12.41;0.00;
C217;B06;X14;;3;69.53612;214.62;0.0;0.00;31.40;74.68;12.46;0.00;
C217;B05;X13;;3;69.53809;186.01;0.0;0.00;31.40;74.69;12.46;0.00;
C217;B04;X12;;3;69.54006;243.93;0.0;0.00;31.30;74.68;12.47;0.00;
C217;B03;X11;;3;69.54208;211.25;0.0;0.00;31.30;74.88;12.47;0.00;
C217;B02;X10;;3;69.54407;247.54;0.0;0.00;31.30;74.94;12.48;0.00;
C217;B01;X9;;3;69.54604;224.61;0.0;0.00;31.30;75.07;12.48;0.00;
C217;C01;X17;;3;69.54808;234.05;0.0;0.00;31.30;75.07;12.49;0.00;
C217;C02;X18;;3;69.55006;262.57;0.0;0.00;31.30;75.32;12.49;0.00;
C217;C03;X19;;3;69.55206;215.34;0.0;0.00;31.30;77.79;12.49;0.00;
C217;C04;X20;;3;69.55407;245.50;0.0;0.00;31.40;80.65;12.47;0.00;
C217;C05;X21;;3;69.55608;194.66;0.0;0.00;31.40;84.62;12.47;0.00;
C217;C06;X22;;3;69.55809;219.59;0.0;0.00;31.60;87.35;12.39;0.00;
C217;C07;X23;;3;69.56009;208.71;0.0;0.00;31.70;90.46;12.37;0.00;
C217;C08;X24;;3;69.56208;228.04;0.0;0.00;31.90;92.35;12.29;0.00;
C217;D08;X32;;3;69.56409;231.09;0.0;0.00;32.10;94.69;12.21;0.00;
C217;D07;X31;;3;69.56607;181.78;0.0;0.00;32.20;95.80;12.13;0.00;
C217;D06;X30;;3;69.56807;231.30;0.0;0.00;32.40;96.96;12.11;0.00;
C217;D05;X29;;3;69.57008;185.44;0.0;0.00;32.60;97.49;12.02;0.00;
C217;D04;X28;;3;69.57206;256.59;0.0;0.00;32.80;97.88;11.94;0.00;
C217;D03;X27;;3;69.57404;216.61;0.0;0.00;32.90;98.14;11.92;0.00;
C217;D02;X26;;3;69.57601;277.33;0.0;0.00;33.10;98.20;11.84;0.00;
C217;D01;X25;;3;69.57797;233.65;0.0;0.00;33.20;98.39;11.82;0.00;
C217;E01;X33;;3;69.57999;227.23;0.0;0.00;33.30;98.72;11.76;0.00;
C217;E02;X34;;3;69.58197;266.10;0.0;0.00;33.40;98.85;11.74;0.00;
C217;E03;X35;;3;69.58397;214.84;0.0;0.00;33.60;98.66;11.71;0.00;
C217;E04;X36;;3;69.58599;257.40;0.0;0.00;33.60;98.92;11.66;0.00;
C217;E05;X37;;3;69.58797;190.75;0.0;0.00;33.80;98.72;11.65;0.00;
C217;E06;X38;;3;69.58996;233.46;0.0;0.00;33.90;98.85;11.64;0.00;
C217;E07;X39;;3;69.59191;192.00;0.0;0.00;33.90;98.85;11.57;0.00;
C217;E08;X40;;3;69.59388;230.74;0.0;0.00;34.00;98.88;11.55;0.00;
C217;F08;X48;;3;69.59587;217.36;0.0;0.00;34.10;98.98;11.54;0.00;
C217;F07;X47;;3;69.59783;184.26;0.0;0.00;34.10;99.06;11.54;0.00;
C217;F06;X46;;3;69.59982;220.79;0.0;0.00;34.10;98.92;11.53;0.00;
C217;F05;X45;;3;69.60183;181.56;0.0;0.00;33.90;98.99;11.48;0.00;
C217;F04;X44;;3;69.60381;268.64;0.0;0.00;33.60;98.78;11.53;0.00;
C217;F03;X43;;3;69.60580;207.09;0.0;0.00;33.40;98.54;11.54;0.00;
C217;F02;X42;;3;69.60778;242.84;0.0;0.00;33.10;97.83;11.55;0.00;
C217;F01;X41;;3;69.60975;211.18;0.0;0.00;32.90;97.16;11.56;0.00;
R;;;;1;69.61910;93.25;0.0;31.10;32.10;92.35;11.73;0.00;test measure for referencing with gain 22 and 9
C218;A01;X1;;1;69.62229;14.94;0.0;0.00;31.90;89.70;11.83;0.00;
C218;A02;X2;;1;69.62434;15.89;0.0;0.00;31.80;88.26;11.84;0.00;
C218;A03;X3;;1;69.62638;15.11;0.0;0.00;31.80;86.57;11.91;0.00;
C218;A04;X4;;1;69.62838;15.95;0.0;0.00;31.80;85.40;12.00;0.00;
C218;A05;X5;;1;69.63037;12.06;0.0;0.00;31.80;83.70;12.01;0.00;
C218;A06;X6;;1;69.63235;14.40;0.0;0.00;31.80;82.81;12.02;0.00;
C218;A07;X7;;1;69.63445;12.01;0.0;0.00;31.80;81.77;12.02;0.00;
C218;A08;X8;;1;69.63644;15.88;0.0;0.00;31.80;80.99;12.10;0.00;
C218;B08;X16;;1;69.63844;18.39;0.0;0.00;31.80;79.88;12.11;0.00;
C218;B07;X15;;1;69.64046;13.21;0.0;0.00;31.80;79.17;12.19;0.00;
C218;B06;X14;;1;69.64249;15.02;0.0;0.00;31.80;78.32;12.20;0.00;
C218;B05;X13;;1;69.64449;13.14;0.0;0.00;31.80;77.80;12.21;0.00;
C218;B04;X12;;1;69.64648;17.14;0.0;0.00;31.70;76.95;12.21;0.00;
C218;B03;X11;;1;69.64851;14.86;0.0;0.00;31.70;76.58;12.28;0.00;
